Post Date,Description,Debit,Credit,Balance,Card,Transaction Type,Purchase Type,Monthly
7/11/2022,Withdrawal POS #219200217946/POS 7-ELEVEN 1870 S. Bagdad Roa US TX Card 2675Merchant Category Code: 5542,68.1,,6218.57,2675,B,Gas,N
7/11/2022,Withdrawal POS #219200562797/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 0718 Merchant Category Code: 5542,70.3,,6148.27,0718,B,Gas,N
7/11/2022,"Withdrawal Transfer/To HERNANDEZ,MARTHA 331014 Loan 02",447.78,,4054.55,0001,P,Loan,Y
7/12/2022,Withdrawal ACH AMEX EPAYMENT/TYPE: ACH PMT ID: 0005000008 DATA: ER AM CO: AMEX EPAYMENT,251.43,,1760.27,0001,B,Credit Card,Y
7/12/2022,"Deposit/Bill.com, LLC Visa Direct CA Date 07/12/22 0 2193154777 2 5734 Card 0001Merchant Category Code: 5734",,1539.84,4598.7,NA,B,Deposit,N
7/12/2022,Withdrawal DEBIT CARD/CHEVRON 0175485 AUSTIN TX Date 07/12/22 24692162193100044754006 Card 2272Merchant Category Code: 5542,91.37,,1608.79,3341,B,Gas,N
7/12/2022,Withdrawal DEBIT CARD/H-E-B #265 CEDAR PARK TX Date 07/11/22 24427332192740274115600 Card 4969Merchant Category Code: 5411,87,,2011.7,4969,P,Groceries,N
7/12/2022,Withdrawal DEBIT CARD/SQ *LONGHORN TRAILERS & E Austin TX Date 07/12/22 24692162193100835494135 Card 2675Merchant Category Code: 7513,45,,1700.16,2675,B,Supplies,N
7/12/2022,Withdrawal DEBIT CARD/THE CROMEENS LAW FIRM HOUSTON TX Date 07/11/22 24559302192900011529306 Card 2272Merchant Category Code: 8111,1500,,3098.7,3341,B,Professional Services,N
7/12/2022,Withdrawal DEBIT CARD/THE CROMEENS LAW FIRM HOUSTON TX Date 07/11/22 24559302192900011529314 Card 2272Merchant Category Code: 8111,1000,,2098.7,3341,B,Professional Services,N
7/12/2022,Withdrawal POS #219367214601/POS NST THE HOME DEPOT 002625 1200 HOME DEPOT BLVD SUNSET VALLEY TX Card 2675Merchant Category Code: 5200,15.11,,1745.16,2675,B,Supplies,N
7/13/2022,Recurring Withdrawal Bill Payment - #219448888888/BP NNT MSFT *<E0500J43460571 One Way MSBILL.INFO WA Card 0001Merchant Category Code: 5045,27.08,,1467.78,0001,B,Software,Y
7/13/2022,Recurring Withdrawal Bill Payment - #219453888888/BP NNT MSFT *<E0500IQM460454 One Way MSBILL.INFO WA Card 0001Merchant Category Code: 5045,89.52,,1378.26,0001,B,Software,Y
7/13/2022,Withdrawal DEBIT CARD/PRO SERVE ENTERPRISE 512-326-2811 TX Date 07/11/22 24251382193017023806291 Card 2272Merchant Category Code: 2842,46.18,,1562.61,3341,B,Supplies,N
7/13/2022,Recurring Withdrawal DEBIT CARD/MCW308-WHITESTONE 866-2543229 TX Date 07/12/22 24071052193939186395878 Card 2272Merchant Category Code: 7542,19.99,,1542.62,3341,P,Groceries,Y
7/13/2022,Withdrawal DEBIT CARD/RANDALLS #3145 LEANDER TX Date 07/12/22 24231682194837001407417 Card 4969Merchant Category Code: 5411,76.87,,1291.39,4969,P,Groceries,N
7/13/2022,Withdrawal POS #219400281876/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 2272 Merchant Category Code: 5542,47.76,,1494.86,3341,B,Gas,N
7/13/2022,Withdrawal POS #219415374531/POS H-E-B #265 CEDAR PARK TX Card 2272 Merchant Category Code: 5411,38.43,,1252.96,3341,P,Groceries,N
7/13/2022,Withdrawal POS #219416395233/POS H-E-B #265 CEDAR PARK TX Card 2272 Merchant Category Code: 5411,37.34,,1215.62,3341,P,Groceries,N
7/13/2022,Withdrawal POS #A0HZJUN6/POS Microsoft 1 Microsoft Way Redmond WA Card 0001 Merchant Category Code: 5045,10,,1368.26,0001,B,Software,N
7/14/2022,Withdrawal ACH LendingClub/TYPE: 8885963157 ID: 8510605731 DATA: Y CO: LendingClub,498.15,,668.38,0001,B,Loan,Y
7/14/2022,Withdrawal ACH FARMERS INS EXCH/TYPE: INSPAYMENT ID: 2432215866 DATA: BILL PAYMENT CO: FARMERS INS EXCH,661.91,,6.47,0001,B,Auto Insurance,Y
7/14/2022,"Deposit Bulk/Checks 4,705.63 Check Count 2 Deposit Number 0000066",,4705.63,3582.01,NA,B,Deposit,N
7/14/2022,Check 2580 Tracer 823100000367518,892.5,,2689.51,NA,B,Labor,N
7/14/2022,Check 2597 Tracer 823100000368148,520,,2169.51,NA,B,Labor,N
7/14/2022,Check 2607 Tracer 823100000367542,1000,,1169.51,NA,B,Labor,N
7/14/2022,Withdrawal POS #219504833817/POS NNT LAKE LINE FOOD 001080 1075 N LINE BLVD 1 CEDAR PARK TX Card 2272Merchant Category Code: 5999,49.09,,1166.53,3341,P,Food,N
7/14/2022,Withdrawal POS #219520570428/POS H-E-B #029 W LAKE HILLS TX Card 0718 Merchant Category Code: 5411,38.6,,1096.91,0718,P,Groceries,N
7/14/2022,Withdrawal POS #219532026400/POS SUNOCO 0149788200 19350 IH 35 KYLE Card 2675 Merchant Category Code: 5542,64.22,,-1123.62,2675,B,Gas,N
7/14/2022,Withdrawal POS #219544790600/POS 7-ELEVEN 36621 9061 RESEARCH BLVD AUSTIN TX Card 2272Merchant Category Code: 5542,60.54,,-1059.4,3341,B,Gas,N
7/14/2022,"Withdrawal UNPAIDNSF 2608/In the amount $5,865.00.",34,,1135.51,NA,B,Fee,N
7/14/2022,Withdrawal ACH FARMERS INS EXCH/TYPE: RETRY PYMT ID: 2432215866 DATA: BILL PAYMENT CO: FARMERS INS EXCH,1005.33,,-998.86,0001,B,Auto Insurance,Y
7/15/2022,Recurring Withdrawal Bill Payment - #219525100916/BP HP *INSTANT INK 855-785-2777 CA Card 0001 Merchant Category Code: 5111,27.05,,865.62,0001,B,Supplies,Y
7/15/2022,Withdrawal ACH HUMANA COMPBENEF/TYPE: 7709988936 ID: 2591843760 CO: HUMANA COMPBENEF,50.74,,1503.37,0001,B,Health Insurance,Y
7/15/2022,Withdrawal ACH CAPITAL ONE/TYPE: CRCARDPMT ID: 9541719018 CO: CAPITAL ONE,300,,1203.37,0001,B,Credit Card,Y
7/15/2022,Withdrawal ACH INTUIT 50637105/TYPE: TRAN FEE ID: 9215986202 CO: INTUIT 50637105,31.76,,1554.11,0001,B,Software,Y
7/15/2022,Deposit ACH INTUIT 82027795/TYPE: DEPOSIT ID: 9215986202 CO: INTUIT 82027795,,926.86,1585.87,NA,B,Deposit,N
7/15/2022,Deposit ACH Texas Windstrom/TYPE: PAYABLES ID: 2746189303 DATA: DYNAMICS EFT DEPOSIT CO: Texas Windstrom,,8943.34,37797.8,NA,B,Deposit,N
7/15/2022,"Deposit Bulk/Checks 33,457.81 Check Count 16 Deposit Number 0000030",,33457.81,33266.29,NA,B,Deposit,N
7/15/2022,Check 2614 Tracer 823200000694262,1408,,36283.85,NA,B,Labor,N
7/15/2022,Check 2625 Tracer 823200000461001,2411.83,,28854.46,NA,B,Labor,N
7/15/2022,Recurring Withdrawal DEBIT CARD/DOORDASH DASHPASS WWW.DOORDASH. CA Date 07/15/22 24011342196000010897491 Card 4969Merchant Category Code: 5812,9.99,,690.63,4969,P,Food,N
7/15/2022,Uncollected Fee/Due since 07/14/22 - Courtesy Pay-ACH,34,,1008.35,NA,B,Fee,N
7/15/2022,Uncollected Fee/Due since 07/14/22 - Courtesy Pay-ACH,34,,1042.35,NA,B,Fee,N
7/15/2022,Uncollected Fee/Due since 07/14/22 - Courtesy Pay-Dbt,34,,940.35,NA,B,Fee,N
7/15/2022,Uncollected Fee/Due since 07/14/22 - Courtesy Pay-Dbt,34,,974.35,NA,B,Fee,N
7/15/2022,Withdrawal Cash,2000,,31266.29,3341,B,Withdrawal,N
7/15/2022,Withdrawal DEBIT CARD/H & R GROCERY AUSTIN TX Date 07/13/22 24427332195120004858992 Card 2272Merchant Category Code: 5541,20.56,,1076.35,3341,P,Groceries,N
7/15/2022,Withdrawal DEBIT CARD/VAZQUEZ TACOS #2 AUSTIN TX Date 07/14/22 24431062195200918601600 Card 2272Merchant Category Code: 5812,47.68,,892.67,3341,P,Food,N
7/15/2022,Withdrawal POS #219600329753/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 2272 Merchant Category Code: 5542,45.35,,-191.52,3341,B,Gas,N
7/15/2022,Withdrawal POS #219620628693/POS WALGREENS STORE 1505 W WH CEDAR PARK TX Card 2272Merchant Category Code: 5912,105.95,,37691.85,3341,P,Groceries,N
7/15/2022,Withdrawal DEBIT CARD/TEXASGASSERVICE 800-700-2443 OK Date 07/14/22 24492152195743555070097 Card 0718Merchant Category Code: 4900,31.62,,659.01,0718,B,Utilities,Y
7/15/2022,Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 3510020270 DATA: DC PYMNTS DCIDPIINT CO: DISCOVER NAME: HERNANDEZ SALVADOR,500,,703.37,3341,B,Credit Card,Y
7/15/2022,Withdrawal DEBIT CARD/THE CROMEENS LAW FIRM HOUSTON TX Date 07/14/22 24559302195900015885420 Card 2272Merchant Category Code: 8111,165,,700.62,3341,B,Professional Services,N
7/15/2022,Withdrawal ACH THE GUARDIAN/TYPE: INSUR PREM ID: 9555845001 CO: THE GUARDIAN,849.54,,-146.17,3341,B,Life Insurance,Y
7/16/2022,Withdrawal DEBIT CARD/APLUS OUTDOOR POWER EQUI LEANDER TX Date 07/15/22 24801972196207966400109 Card 2272Merchant Category Code: 5046,777.19,,35356.51,3341,B,Supplies,N
7/16/2022,Withdrawal DEBIT CARD/PRO SERVE ENTERPRISE AUSTIN TX Date 07/14/22 24251382196030053698907 Card 2675Merchant Category Code: 2842,40.92,,36174.93,2675,B,Supplies,N
7/16/2022,"Deposit Bulk/Checks 5,696.58 Check Count 3 Deposit Number 0000024",,5696.58,36610.65,NA,B,Deposit,N
7/16/2022,Check 2615 Tracer 823300000254002,2725,,30989.01,NA,B,Labor,N
7/16/2022,Check 2621 Tracer 823300000075001,1442.5,,33914.01,NA,B,Labor,N
7/16/2022,Check 2626 Tracer 823300000254001,200,,33714.01,NA,B,Labor,N
7/16/2022,Uncollected Fee/Due since 07/15/22 - Courtesy Pay-ACH,34,,36249.85,NA,B,Fee,N
7/16/2022,Uncollected Fee/Due since 07/15/22 - Courtesy Pay-Dbt,34,,36215.85,NA,B,Fee,N
7/16/2022,Withdrawal POS #219700091886/POS QT 4132 INSIDE CEDAR PARK TX Card 2272 Merchant Category Code: 5541,41.23,,36133.7,3341,B,Gas,N
7/16/2022,Withdrawal POS #219700900624/POS 7-ELEVEN 1870 S. Bagdad Roa US TX Card 4969Merchant Category Code: 5542,74.94,,30914.07,4969,B,Gas,N
7/16/2022,Withdrawal POS #219716976802/POS H-E-B GAS #451 AUSTIN TX Card 2272 Merchant Category Code: 5542,49.72,,36560.93,3341,B,Gas,N
7/16/2022,Withdrawal POS #219722727314/POS WALGREENS STORE 1505 W WH CEDAR PARK TX Card 2272Merchant Category Code: 5912,63.69,,36497.24,3341,P,Groceries,N
7/17/2022,Withdrawal POS #219811072976/POS SHELL SERVICE STATION CEDAR PARK TX Card 2272 Merchant Category Code: 5541,90.08,,36407.16,3341,B,Gas,N
7/17/2022,Withdrawal POS #219865366001/POS NST THE HOME DEPOT 002341 2550 S INTERSTATE HWY 3 ROUND ROCK TX Card 2272Merchant Category Code: 5200,60.02,,36347.14,3341,B,Supplies,N
7/18/2022,Withdrawal ACH AMEX EPAYMENT/TYPE: ACH PMT ID: 0005000040 DATA: AM CO: AMEX EPAYMENT,398,,34927.49,0001,B,Credit Card,Y
7/18/2022,"Withdrawal ACH City of Austin T/TYPE: PAYMENT ID: 5746000085 CO: City of Austin T NAME: GONZALEZ VARGAS, MICHE",247.52,,36004.49,0718,B,Utilities,Y
7/18/2022,Withdrawal ACH AMEX EPAYMENT/TYPE: ACH PMT ID: 0005000040 DATA: AM CO: AMEX EPAYMENT,329,,35675.49,0001,B,Credit Card,Y
7/18/2022,Withdrawal ACH HOME DEPOT/TYPE: AUTO PYMT ID: CITIAUTFDR CO: HOME DEPOT,29,,36252.01,2675,B,Supplies,N
7/18/2022,Withdrawal ACH AMEX EPAYMENT/TYPE: ACH PMT ID: 0005000040 DATA: AM CO: AMEX EPAYMENT,4,,36281.01,0001,B,Credit Card,Y
7/18/2022,Withdrawal ACH GUSTO/TYPE: TAX 362749 ID: 9138864001 DATA: 3qhk CO: GUSTO,1716.35,,33211.14,0001,B,Tax,Y
7/18/2022,Withdrawal ACH CHASE CREDIT CRD/TYPE: AUTOPAY ID: 4760039224 CO: CHASE CREDIT CRD,350,,35325.49,4969,P,Credit Card,Y
7/18/2022,"Deposit Bulk/Checks 5,092.08 Check Count 1 Deposit Number 0000030",,5092.08,31140.8,NA,B,Deposit,N
7/18/2022,Check 2568 Tracer 823500000589306,1557.67,,25523.17,NA,B,Labor,N
7/18/2022,Check 2590 Tracer 823500000590942,250,,25273.17,NA,B,Labor,N
7/18/2022,Check 2601 Tracer 823500000589287,277.05,,24996.12,NA,B,Labor,N
7/18/2022,Check 2612 Tracer 823500000559001,1550,,29200.84,NA,B,Labor,N
7/18/2022,Check 2613 Tracer 823500000589918,1620,,23376.12,NA,B,Labor,N
7/18/2022,Check 2617 Tracer 823500000574001,2120,,27080.84,NA,B,Labor,N
7/18/2022,Check 2619 Tracer 823500000590813,2085,,21291.12,NA,B,Labor,N
7/18/2022,Check 2624 Tracer 823500000589288,671.58,,20619.54,NA,B,Labor,N
7/18/2022,Withdrawal DEBIT CARD/RANDALLS #3145 LEANDER TX Date 07/17/22 24231682199837001017229 Card 4969Merchant Category Code: 5411,112.32,,30750.84,4969,P,Groceries,N
7/18/2022,Withdrawal POS #219910416511/POS SHELL SERVICE STATION AUSTIN TX Card 2272 Merchant Category Code: 5542,100,,26100.91,3341,B,Gas,N
7/18/2022,Withdrawal POS #219910857660/POS SHELL SERVICE STATION AUSTIN TX Card 2272 Merchant Category Code: 5542,52.19,,26048.72,3341,B,Gas,N
7/18/2022,Withdrawal POS #219912314684/POS H-E-B GAS #451 AUSTIN TX Card 2272 Merchant Category Code: 5542,77.64,,31063.16,3341,B,Gas,N
7/18/2022,Withdrawal POS #219988232400/POS SHELL SERVICE STATION AUSTIN TX Card 2675 Merchant Category Code: 5542,62.13,,36285.01,2675,B,Gas,N
7/18/2022,Withdrawal Transfer To Loan 00,200,,30863.16,0001,B,Loan,Y
7/18/2022,Withdrawal ACH WEBFILE TAX PYMT/TYPE: DD ID: 2146000311 DATA: CPA TAX PAYMENTS CO: WEBFILE TAX PYMT,7010.23,,26200.91,0001,B,Tax,Y
7/19/2022,"Recurring Withdrawal DEBIT CARD/MDV*MDVIP, INC 877-8861411 FL Date 07/18/22 24906412199152029819432 Card 2272Merchant Category Code: 8099",450,,19257.59,3341,P,Medical,Y
7/19/2022,Withdrawal ACH ATT/TYPE: Payment ID: 9864031004 CO: ATT,80.42,,23376.69,0001,B,Internet,Y
7/19/2022,Withdrawal Bill Payment #220029026720/BP FORTIVA 855-802-5572 GA Card 0001 Merchant Category Code: 6051,174.99,,20444.55,0001,B,Loan,Y
7/19/2022,Deposit ACH BCBS HEALTH HPS/TYPE: 8007928595 ID: 1361236610 CO: BCBS HEALTH HPS,,1407.74,23501.65,NA,B,Deposit,N
7/19/2022,Deposit ACH BCBS HEALTH HPS/TYPE: 8007928595 ID: 1361236610 CO: BCBS HEALTH HPS,,1407.74,22093.91,NA,B,Deposit,N
7/19/2022,Deposit ACH BCBS HEALTH HPS/TYPE: 8007928595 ID: 1361236610 CO: BCBS HEALTH HPS,,866.28,20686.17,NA,B,Deposit,N
7/19/2022,Deposit ACH BCBS HEALTH HPS/TYPE: 8007928595 ID: 1361236610 CO: BCBS HEALTH HPS,,388.1,19819.89,NA,B,Deposit,N
7/19/2022,Deposit ACH BCBS HEALTH HPS/TYPE: 8007928595 ID: 1361236610 CO: BCBS HEALTH HPS,,174.2,19431.79,NA,B,Deposit,N
7/19/2022,Check 2588 Tracer 823600000302367,500,,22785.09,NA,B,Labor,N
7/19/2022,Check 2608 Tracer 823600000303130,5865,,16920.09,NA,B,Labor,N
7/19/2022,Check 2610 Tracer 823600000301415,1340,,15580.09,NA,B,Labor,N
7/19/2022,Check 2618 Tracer 823600000302366,800,,14780.09,NA,B,Labor,N
7/19/2022,Check 2620 Tracer 823600000301414,1450,,13330.09,NA,B,Labor,N
7/19/2022,Withdrawal DEBIT CARD/FNCL PACIFIC LEASING 253-568-6148 WA Date 07/18/22 24943002200700936315992 Card 4969Merchant Category Code: 7394,611.93,,19707.59,4969,B,Rent,Y
7/19/2022,Withdrawal POS #220010822349/POS SHELL SERVICE STATION AUSTIN TX Card 2272 Merchant Category Code: 5542,91.6,,23285.09,3341,B,Gas,N
7/19/2022,Withdrawal DEBIT CARD/REID'S LAUNDRY & DRY # 3 AUSTIN TX Date 07/18/22 24275472199524801211318 Card 2272Merchant Category Code: 7210,125.03,,20319.52,3341,P,Professional Services,N
7/19/2022,Withdrawal ACH AMERICAN GEN LIF/TYPE: INS PAYMT ID: 4250598210 CO: AMERICAN GEN LIF,44.54,,23457.11,0001,B,Life Insurance,Y
7/20/2022,Withdrawal DEBIT CARD/ABC HOME AND COMMERCIAL S AUSTIN TX Date 07/19/22 24269792201500538240791 Card 0718Merchant Category Code: 7342,136.35,,5476.96,0718,B,Professional Services,N
7/20/2022,Withdrawal ACH HEALTH CARE SERV/TYPE: OBPPAYMT ID: 3000027465 CO: HEALTH CARE SERV,7127.68,,5658.97,0001,B,Health Insurance,Y
7/20/2022,Withdrawal ACH *LINCOLN NATLIFE/TYPE: PREMPAYMNT ID: 3504728231 DATA: 0018400TER CO: *LINCOLN NATLIFE,316.91,,12786.65,3341,B,Life Insurance,Y
7/20/2022,Deposit Transfer From Loan 00,,102.29,2579.25,NA,B,Deposit,N
7/20/2022,Check 2599 Tracer 823700000335128,2400,,179.25,NA,B,Labor,N
7/20/2022,Check 2616 Tracer 823700000334394,250,,-70.75,NA,B,Labor,N
7/20/2022,Check 2628 Tracer 823700000334395,250,,-320.75,NA,B,Labor,N
7/20/2022,Withdrawal Cash,3000,,2476.96,NA,B,Withdrawal,N
7/20/2022,Withdrawal DEBIT CARD/EXXONMOBIL 47947981 AUSTIN TX Date 07/19/22 24164052201378005182019 Card 2675Merchant Category Code: 5542,45.66,,5613.31,2675,B,Gas,N
7/20/2022,Withdrawal DEBIT CARD/H-E-B #265 CEDAR PARK TX Date 07/19/22 24427332200740275578343 Card 4969Merchant Category Code: 5411,226.53,,13103.56,4969,P,Groceries,N
7/21/2022,Withdrawal DEBIT CARD/MED*US DERM PARTNERS DALLAS TX Date 07/20/22 24692162202100241386676 Card 0718Merchant Category Code: 8011,148,,525.65,0718,P,Medical,N
7/21/2022,Deposit ACH INTUIT 15164325/TYPE: DEPOSIT ID: 9215986202 CO: INTUIT 15164325,,1299,711.57,NA,B,Deposit,N
7/21/2022,Withdrawal POS #000000E0CI3D/POS AMAZON.COM*C880185S3 SEATTLE WA Card 4969 Merchant Category Code: 4816,135.94,,389.71,4969,B,Supplies,N
7/21/2022,Withdrawal ACH INTUIT 83979065/TYPE: TRAN FEE ID: 9215986202 CO: INTUIT 83979065,37.92,,673.65,0001,B,Software,Y
7/21/2022,Withdrawal DEBIT CARD/LOC CITIZENS*PMT1OF0 401-2825259 CT Date 07/19/22 24638572201016023299911 Card 0001Merchant Category Code: 6012,266.68,,-587.43,0001,B,Credit Card,Y
7/22/2022,Withdrawal DEBIT CARD/H20 HAND CAR WASH CEDAR P CEDAR PARK TX Date 07/17/22 24755422202642026391381 Card 2272Merchant Category Code: 7542,73.8,,253.81,3341,P,Auto Maintenance,N
7/22/2022,Withdrawal ACH DISCOVER BANK/TYPE: PREARRANGE ID: 6510020271 DATA: DC FINOUT DPLSVCPAY CO: DISCOVER BANK,656.2,,1757.71,3341,B,Credit Card,Y
7/22/2022,Deposit ACH JPMorgan Chase/TYPE: Ext Trnsfr ID: 9200502231 CO: JPMorgan Chase,,3000,2413.91,NA,B,Deposit,N
7/22/2022,Deposit ACH PEAK6 GROUP/TYPE: PAYMENT ID: 1364166492 CO: PEAK6 GROUP,,70.36,1828.07,NA,B,Deposit,N
7/22/2022,"Deposit Bulk/Checks 15,985.41 Check Count 1 Deposit Number 0000090",,15985.41,17813.48,NA,B,Deposit,N
7/22/2022,Withdrawal POS #000000E0CI3A/POS AMAZON.COM*PN20S0XE3 SEATTLE WA Card 4969 Merchant Category Code: 4816,132.4,,-586.09,4969,B,Supplies,N
7/22/2022,Withdrawal POS #220200051281/POS 7-ELEVEN 1870 S. Bagdad Roa US TX Card 2675Merchant Category Code: 5542,62.1,,327.61,2675,B,Gas,N
7/22/2022,Withdrawal DEBIT CARD/THE CROMEENS LAW FIRM HOUSTON TX Date 07/21/22 24559302202900016185706 Card 2272Merchant Category Code: 8111,707.5,,-453.69,3341,B,Professional Services,N
7/23/2022,Uncollected Fee/Due since 07/20/22 - Courtesy Pay-Ck,34,,17711.48,NA,B,Fee,N
7/23/2022,Uncollected Fee/Due since 07/20/22 - Courtesy Pay-Ck,34,,17745.48,NA,B,Fee,N
7/23/2022,Uncollected Fee/Due since 07/20/22 - Courtesy Pay-Ck,34,,17779.48,NA,B,Fee,N
7/23/2022,Uncollected Fee/Due since 07/21/22 - Courtesy Pay-Dbt,34,,17643.48,NA,B,Fee,N
7/23/2022,Uncollected Fee/Due since 07/21/22 - Courtesy Pay-Dbt,34,,17677.48,NA,B,Fee,N
7/23/2022,Uncollected Fee/Due since 07/22/22 - Courtesy Pay-Dbt,34,,17507.48,NA,B,Fee,N
7/23/2022,Uncollected Fee/Due since 07/22/22 - Courtesy Pay-Dbt,34,,17541.48,NA,B,Fee,N
7/23/2022,Uncollected Fee/Due since 07/22/22 - Courtesy Pay-Dbt,34,,17575.48,NA,B,Fee,N
7/23/2022,Uncollected Fee/Due since 07/22/22 - Courtesy Pay-Dbt,34,,17609.48,NA,B,Fee,N
7/23/2022,Withdrawal DEBIT CARD/EXXONMOBIL 47950688 AUSTIN TX Date 07/22/22 24164052204378006367855 Card 2675Merchant Category Code: 5542,44.04,,17369.49,2675,B,Gas,N
7/23/2022,Withdrawal POS #220321234095/POS QT 4143 CEDAR PARK TX Card 4969 Merchant Category Code: 5542,54.47,,17453.01,4969,B,Gas,N
7/23/2022,Withdrawal DEBIT CARD/VIVINT INC/US 800-216-5232 UT Date 07/23/22 24430992204083725071847 Card 4969Merchant Category Code: 7393,39.48,,17413.53,4969,B,Software,Y
7/24/2022,Withdrawal DEBIT CARD/SQ *SANA VIDA WELLNESS CE gosq.com TX Date 07/24/22 24692162205100219506039 Card 4969Merchant Category Code: 8011,149,,17220.49,4969,P,Medical,Y
7/25/2022,Withdrawal POS #220612728432/POS 7-ELEVEN AUSTIN TX Card 2675 Merchant Category Code: 5541,50,,17170.49,2675,B,Gas,N
7/26/2022,"Withdrawal DEBIT CARD/IN *KRISTY R. CORTEZ, PC 512-8352635 TX Date 07/25/22 24692162206100253769682 Card 0001Merchant Category Code: 8931",2625,,14545.49,0001,B,Professional Services,Y
7/26/2022,Withdrawal DEBIT CARD/ALAMO SPECIALTY PHARMACY 210-8686140 TX Date 07/25/22 24325452207900015118907 Card 4969Merchant Category Code: 5912,55,,14139.77,4969,P,Medical,Y
7/26/2022,Check 2629 Tracer 824300000442864,1800,,12218.37,NA,B,Labor,N
7/26/2022,Withdrawal at ATM #220715684124/ATM M186146 6400 MANCHACA ROAD AUSTIN TX Card 2675 Merchant Category Code: 6011,120,,14314.68,2675,B,Withdrawal,N
7/26/2022,Withdrawal DEBIT CARD/H-E-B #265 CEDAR PARK TX Date 07/25/22 24427332206740274570485 Card 4969Merchant Category Code: 5411,49.68,,14495.81,4969,P,Groceries,N
7/26/2022,Withdrawal DEBIT CARD/TENNANT COMPANY 800-5538033 MN Date 07/26/22 24717052207262070059474 Card 4969Merchant Category Code: 5046,112.09,,14018.37,4969,B,Entertainment ,N
7/26/2022,Withdrawal POS #220700959909/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 2675 Merchant Category Code: 5542,119.91,,14194.77,2675,B,Gas,N
7/26/2022,Withdrawal POS #220719201783/POS OFFICE MAX/OFFI 1105 C BA CEDAR PARK TX Card 2675Merchant Category Code: 5943,9.31,,14130.46,2675,B,Supplies,N
7/26/2022,Withdrawal DEBIT CARD/VIVINT INC/US 800-216-5232 UT Date 07/26/22 24430992207083349223730 Card 4969Merchant Category Code: 7393,61.13,,14434.68,4969,B,Software,Y
7/27/2022,Withdrawal ACH ALLY/TYPE: ALLY PAYMT ID: 9833122002 CO: ALLY,509.98,,11515.13,0001,B,Loan,Y
7/27/2022,Withdrawal ACH ATT/TYPE: Payment ID: 9864031005 CO: ATT NAME: UHCU,98.26,,12025.11,0001,B,Phone,N
7/27/2022,Check 2630 Tracer 824400000284135,115,,11207.03,NA,B,Labor,N
7/27/2022,Withdrawal POS #220817259966/POS H-E-B #029 W LAKE HILLS TX Card 0718 Merchant Category Code: 5411,38.39,,11322.03,0718,P,Groceries,N
7/27/2022,Withdrawal POS #220816467858/POS CIRCLE K #2741560 LEANDER TX Card 2675 Merchant Category Code: 5542,64.52,,11360.42,2675,B,Gas,N
7/27/2022,Withdrawal POS #220811643576/POS CIRCLE K #2741319 AUSTIN TX Card 2675 Merchant Category Code: 5542,50.19,,11424.94,2675,B,Gas,N
7/27/2022,Withdrawal at ATM #220813290481/ATM M212113 1801 EAST WHITESTONE BL PARK TX Card 0718Merchant Category Code: 6011,40,,11475.13,0718,B,Groceries,N
7/27/2022,Withdrawal DEBIT CARD/H-E-B #265 CEDAR PARK TX Date 07/26/22 24427332207740275696106 Card 4969Merchant Category Code: 5411,95,,12123.37,4969,P,Groceries,N
7/28/2022,Withdrawal Bill Payment #220927100199/BP CULLIGAN/ULTRAPURE WAT 507-200-0820 Card 0718 Merchant Category Code: 4900,152.69,,11010.49,0001,P,Utilities,Y
7/28/2022,Withdrawal DEBIT CARD/S AND S COMPUTER SOLUTION CEDAR PARK TX Date 07/27/22 24247602209500687173348 Card 0718Merchant Category Code: 7399,305.27,,9714.62,0718,B,Professional Services,N
7/28/2022,Check 2609 Tracer 824500000238773,120,,9470.18,NA,B,Labor,N
7/28/2022,Withdrawal POS #220900818862/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 4969 Merchant Category Code: 5542,63.11,,9590.18,4969,B,Gas,N
7/28/2022,Withdrawal POS #220900792971/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 0718 Merchant Category Code: 5542,42.71,,9653.29,0718,B,Gas,N
7/28/2022,Withdrawal ACH Texas Mutual/TYPE: Payment ID: 9055172001 CO: Texas Mutual,990.6,,10019.89,0001,B,Workers Comp,N
7/28/2022,Withdrawal Bill Payment #220923026776/BP FORTIVA 855-802-5572 GA Card 4969 Merchant Category Code: 6051,43.85,,11163.18,4969,B,Credit Card,Y
7/28/2022,Withdrawal POS #220915258368/POS OFFICE DEPOT 00 5300 MOPA AUSTIN TX Card 2675 Merchant Category Code: 5943,18.62,,9696,2675,B,Supplies,N
7/29/2022,Withdrawal DEBIT CARD/AUSTIN TIRE MAN AUSTIN TX Date 07/28/22 24275392209900017200204 Card 0718Merchant Category Code: 7534,150,,9268.8,0718,P,Supplies,N
7/29/2022,Withdrawal DEBIT CARD/BATTERIES PLUS #479 AUSTIN XX Date 07/28/22 24943002210286672800023 Card 0718Merchant Category Code: 5999,207.02,,9061.78,0718,P,Supplies,N
7/29/2022,Withdrawal DEBIT CARD/PRO SERVE ENTERPRISE AUSTIN TX Date 07/27/22 24251382209030050888902 Card 2675Merchant Category Code: 2842,51.38,,9418.8,2675,B,Supplies,N
